date,demand_mean,demand_peak,wind,solar
2019-03-01,33854.3,41003,797.8,476.6
2019-03-02,27738.4,33875,2936.2,833.0
2019-03-03,27873.8,36704,3482.4,330.1
2019-03-04,31540.0,42240,3361.5,1237.5
2019-03-05,33057.6,42472,1939.0,1353.8
2019-03-06,33114.1,41503,2769.8,503.4
2019-03-07,32174.5,40611,3327.8,939.0
2019-03-08,33135.0,40415,2440.9,739.9
2019-03-09,27693.9,36870,3511.8,1403.8
2019-03-10,28341.3,36727,3159.2,1317.7
2019-03-11,31392.9,42028,3684.4,1899.9
2019-03-12,33018.6,41675,4500.1,543.2
2019-03-13,31543.9,41028,4807.9,1207.2
2019-03-14,30945.0,39705,4278.1,1452.8
2019-03-15,30407.5,37826,4139.3,962.6
2019-03-16,28964.8,34866,3471.1,425.4
2019-03-17,27244.7,37280,3264.9,1755.5
2019-03-18,33838.3,43201,964.6,1190.2
2019-03-19,33424.3,41788,1379.2,1002.8
2019-03-20,32194.9,40542,1774.0,1109.5
2019-03-21,32247.6,40239,1484.2,898.6
2019-03-22,31082.9,38155,2753.3,578.2
2019-03-23,28478.1,36301,1372.9,1372.3
2019-03-24,25521.4,34486,2742.9,2320.3
2019-03-25,30132.3,41146,1808.5,2440.1
2019-03-26,31792.5,40744,1475.8,1878.7
2019-03-27,32276.2,40757,1310.8,1388.9
2019-03-28,30962.7,38881,1287.4,2230.9
2019-03-29,29643.7,37339,1356.8,2423.6
2019-03-30,27352.9,34838,942.2,2047.3
2019-03-31,26803.3,34565,1448.2,1462.3
2019-04-01,30388.8,37500,1652.7,2075.9
2019-04-02,33047.2,39835,1155.4,1258.0
2019-04-03,33075.0,39167,1477.0,1407.7
2019-04-04,33082.9,38305,2460.9,1138.4
2019-04-05,30891.3,35773,2698.9,1398.9
2019-04-06,28560.0,33019,1218.3,1488.7
2019-04-07,27760.1,33286,1564.7,1123.1
2019-04-08,30673.1,36645,1673.9,1445.8
2019-04-09,31268.4,37213,1998.4,1195.8
2019-04-10,30575.5,36346,1191.3,2471.7
2019-04-11,31205.1,37053,683.9,2670.7
2019-04-12,31344.3,36219,1303.9,1762.3
2019-04-13,26976.4,32655,2389.4,2248.2
2019-04-14,27068.6,33106,2591.3,1574.1
2019-04-15,28641.3,34622,3477.5,2378.0
2019-04-16,31136.9,36688,1663.8,1233.5
2019-04-17,29319.9,34659,1270.9,2305.2
2019-04-18,27848.3,32384,1630.0,2337.7
2019-04-19,24676.4,29898,1035.4,2709.0
2019-04-20,23532.3,28597,630.1,2827.2
2019-04-21,21505.0,26815,1106.4,2905.5
2019-04-22,22874.6,29169,1622.6,2561.2
2019-04-23,26847.0,32496,1780.2,1815.1
2019-04-24,28148.9,32774,1971.5,1376.3
2019-04-25,28239.4,33480,1833.9,1718.4
2019-04-26,27397.0,31952,2677.3,1685.3
2019-04-27,24876.0,29869,3026.8,1533.5
2019-04-28,25841.7,31384,1160.1,1584.8
2019-04-29,29754.0,34759,590.5,1773.0
2019-04-30,29338.5,34250,575.7,2250.3
2019-05-01,30011.2,34802,422.2,1418.6
2019-05-02,29399.1,34680,1180.0,1736.9
2019-05-03,29946.5,34893,1063.4,1177.6
2019-05-04,24168.5,29492,2278.5,2558.4
2019-05-05,25383.1,29953,1174.2,1839.8
2019-05-06,26928.4,32845,710.5,1655.0
2019-05-07,29755.6,35096,609.2,1887.7
2019-05-08,30002.8,35496,2279.4,1032.3
2019-05-09,30354.5,35222,1444.4,1187.3
2019-05-10,29942.5,34100,423.6,2080.6
2019-05-11,25916.9,30204,686.1,2398.6
2019-05-12,24249.4,29552,536.9,2968.0
2019-05-13,26891.7,31754,865.7,3202.2
2019-05-14,26775.5,32273,902.6,3204.2
2019-05-15,27103.9,32699,821.2,3112.0
2019-05-16,26657.3,31711,1656.3,2812.0
2019-05-17,28245.0,32821,1441.7,1087.7
2019-05-18,25747.2,29375,536.4,1301.7
2019-05-19,24768.2,29958,454.6,1770.2
2019-05-20,27581.4,32747,590.9,2266.7
2019-05-21,26803.4,31569,828.3,2941.5
2019-05-22,26756.4,31374,1205.4,2754.3
2019-05-23,26163.1,30842,1656.8,2905.3
2019-05-24,26016.7,29915,1484.7,2444.5
2019-05-25,23290.6,27797,898.0,2353.2
2019-05-26,21438.0,24906,2636.9,1557.2
2019-05-27,22625.1,28689,1774.4,1966.0
2019-05-28,26683.9,31594,893.3,2026.6
2019-05-29,27993.6,33785,1282.0,1259.3
2019-05-30,25648.4,30921,2319.4,1934.8
2019-05-31,25450.8,29724,2022.9,1717.6
2019-06-01,22989.8,27090,1154.8,2463.4
2019-06-02,21575.6,24721,2724.3,1744.3
2019-06-03,24467.5,30225,2855.1,2522.8
2019-06-04,28236.3,33321,970.9,1196.3
2019-06-05,27000.5,32361,1363.4,1789.2
2019-06-06,26137.4,30377,1021.9,2738.8
2019-06-07,27308.3,31609,1518.2,1118.2
2019-06-08,22988.4,26657,2128.2,1647.4
2019-06-09,22763.9,28247,889.7,2407.2
2019-06-10,28103.2,34219,965.5,1306.4
2019-06-11,27501.0,33839,2597.6,814.2
2019-06-12,28622.1,34872,2042.0,835.6
2019-06-13,29083.3,34460,1643.7,1012.7
2019-06-14,27649.5,32165,1307.8,1881.2
2019-06-15,24059.2,27840,1429.9,1835.9
2019-06-16,22777.8,27478,1807.9,1963.3
2019-06-17,25653.6,30740,2379.0,2059.0
2019-06-18,28021.5,33579,1125.8,1662.8
2019-06-19,28176.8,32415,736.0,1542.1
2019-06-20,26223.9,30694,1680.6,2307.1
2019-06-21,25783.3,29400,1076.5,2691.8
2019-06-22,22695.8,26247,724.0,2899.0
2019-06-23,23066.6,28276,1437.3,1553.0
2019-06-24,27640.7,32423,877.1,1402.4
2019-06-25,28358.9,32800,1254.0,949.9
2019-06-26,27474.1,31774,1368.7,1620.6
2019-06-27,25571.5,30141,1582.4,3210.4
2019-06-28,24814.0,29214,1858.7,3064.4
2019-06-29,23382.2,27760,868.8,2724.5
2019-06-30,21185.9,25635,2823.7,2370.2
2019-07-01,24635.2,29546,2904.2,2165.9
2019-07-02,26489.7,31271,1286.3,2397.8
2019-07-03,26751.5,31266,842.5,2847.0
2019-07-04,25761.3,30795,1366.1,2988.2
2019-07-05,25617.8,29463,1358.6,2628.3
2019-07-06,23736.0,27190,1072.8,1762.7
2019-07-07,22869.5,27706,674.5,2297.4
2019-07-08,26675.1,31453,454.9,2259.9
2019-07-09,27903.7,32881,636.7,1420.3
2019-07-10,27439.4,32304,765.0,2054.6
2019-07-11,27371.9,31874,882.5,2116.1
2019-07-12,26062.7,29770,1201.1,2318.5
2019-07-13,23872.4,27142,866.8,1633.1
2019-07-14,23200.5,27888,581.8,1908.0
2019-07-15,26754.9,31548,442.0,2294.6
2019-07-16,27013.9,31353,498.3,2520.8
2019-07-17,27176.0,32064,1392.0,1999.8
2019-07-18,26467.6,30372,1624.8,1898.0
2019-07-19,27194.4,31973,1493.7,845.7
2019-07-20,22194.4,25419,2045.2,2057.6
2019-07-21,21824.5,25783,1812.7,1921.2
2019-07-22,24856.5,30428,3002.6,2156.0
2019-07-23,26868.3,32181,1492.1,2877.3
2019-07-24,27584.4,32153,1450.5,2589.5
2019-07-25,27953.1,32297,1546.3,2577.5
2019-07-26,28003.4,31721,1047.7,1549.7
2019-07-27,24701.8,27808,1022.9,1011.1
2019-07-28,23033.0,27509,1333.1,1352.2
2019-07-29,25816.7,31183,746.9,2411.6
2019-07-30,26358.1,31019,1573.5,1431.0
2019-07-31,25828.8,30451,1728.7,1593.3
2019-08-01,26362.1,30840,790.8,1865.3
2019-08-02,26013.5,29630,490.2,2055.1
2019-08-03,23727.7,27282,544.7,1908.6
2019-08-04,23144.8,27755,908.5,1637.0
2019-08-05,25498.9,30351,1771.7,2149.9
2019-08-06,25694.5,30303,1813.3,1895.7
2019-08-07,25170.1,29800,1979.4,2013.6
2019-08-08,26256.4,31072,992.5,2152.4
2019-08-09,25018.4,29092,2877.0,1673.6
2019-08-10,21585.9,24583,3097.0,1432.6
2019-08-11,21623.7,27002,2228.2,1626.7
2019-08-12,26108.5,30895,887.7,1835.2
2019-08-13,25981.6,30696,1016.4,2416.5
2019-08-14,28069.3,33387,1435.8,601.7
2019-08-15,24883.9,30602,2610.5,2136.2
2019-08-16,25879.8,30038,2864.4,575.1
2019-08-17,20817.3,25726,2887.6,2342.3
2019-08-18,20332.8,25652,3020.8,2068.6
2019-08-19,24600.5,30325,2365.3,2142.1
2019-08-20,26092.1,31865,1257.0,2180.3
2019-08-21,25782.2,30491,1900.5,2060.2
2019-08-22,25460.0,30939,2570.2,1712.1
2019-08-23,25400.0,29911,1608.0,2519.5
2019-08-24,22871.8,27954,999.2,2628.1
2019-08-25,22659.2,28240,654.0,2532.4
2019-08-26,24083.0,30282,711.6,2426.6
2019-08-27,27890.1,33763,586.6,1971.9
2019-08-28,27856.1,32950,1503.3,1335.3
2019-08-29,25532.7,30490,2427.9,2080.4
2019-08-30,24336.7,29288,3145.6,1852.1
2019-08-31,21590.5,27351,2968.2,1718.5
2019-09-01,21360.8,27906,1780.0,2217.9
2019-09-02,25552.3,31360,2191.5,1683.5
2019-09-03,26421.8,32308,2085.5,1479.4
2019-09-04,25118.9,30799,3132.8,1935.1
2019-09-05,25472.1,32339,2462.3,2095.9
2019-09-06,25648.9,30425,2834.5,1091.2
2019-09-07,23945.4,29624,1090.0,1535.5
2019-09-08,23346.9,30462,624.3,2163.2
2019-09-09,29002.5,35590,944.3,559.8
2019-09-10,27905.5,34124,1226.9,1497.4
2019-09-11,26497.0,33295,3204.6,1074.2
2019-09-12,27230.9,33483,2161.0,1350.9
2019-09-13,26261.8,32173,1140.1,2365.6
2019-09-14,22563.3,28291,2089.9,2248.6
2019-09-15,23276.8,31349,1665.3,1532.8
2019-09-16,28572.0,35067,1067.5,1088.9
2019-09-17,27248.8,34727,1085.1,2277.0
2019-09-18,28196.9,35437,519.2,2043.6
2019-09-19,27957.7,35404,509.3,2254.1
2019-09-20,26426.4,32683,1336.3,2264.8
2019-09-21,22536.8,29182,2314.9,2213.2
2019-09-22,24879.5,31775,1157.3,733.6
2019-09-23,27523.0,34817,1782.6,1215.2
2019-09-24,28640.3,35378,1710.8,829.6
2019-09-25,29100.1,35953,1399.8,875.5
2019-09-26,26870.7,33961,2520.4,1395.8
2019-09-27,26835.8,33006,2194.2,985.1
2019-09-28,23955.8,31173,2200.2,1184.9
2019-09-29,24528.4,31807,2175.6,692.4
2019-09-30,29376.8,38228,1202.6,870.1
2019-10-01,29113.5,37217,2090.0,859.8
2019-10-02,28920.0,38110,1370.1,1909.5
2019-10-03,30905.5,37634,1616.5,699.2
2019-10-04,29121.0,35904,1898.3,695.8
2019-10-05,26834.1,33098,1480.8,771.1
2019-10-06,24909.2,33342,2362.7,1047.9
2019-10-07,29551.5,37536,2614.9,375.2
2019-10-08,27850.3,36202,3186.4,1198.6
2019-10-09,28447.5,37376,3051.0,1259.1
2019-10-10,28312.3,36285,3347.1,940.9
2019-10-11,28384.1,35623,3301.5,485.1
2019-10-12,27372.4,34827,1262.2,664.3
2019-10-13,27618.7,35673,1001.7,435.4
2019-10-14,31669.6,40191,883.4,362.6
2019-10-15,31233.6,39542,879.9,718.9
2019-10-16,30197.9,39166,1619.9,914.9
2019-10-17,30728.0,39357,1550.8,1096.8
2019-10-18,30339.9,37630,1544.6,963.7
2019-10-19,27277.9,34765,1489.0,1111.5
2019-10-20,27083.2,36207,1808.0,780.2
2019-10-21,31912.7,41335,1256.1,539.0
2019-10-22,31551.0,40959,1647.1,1089.0
2019-10-23,31675.0,40632,1938.6,872.6
2019-10-24,31799.2,39790,1471.3,471.8
2019-10-25,31519.6,38738,1906.6,242.3
2019-10-26,28625.5,36296,2142.3,216.1
2019-10-27,26807.7,38111,2165.5,1397.8
2019-10-28,33356.3,43732,958.7,1033.0
2019-10-29,33252.8,43501,1480.5,801.2
2019-10-30,32779.6,42244,1763.5,881.1
2019-10-31,33487.0,43002,1577.3,650.8
2019-11-01,32392.1,40212,1849.2,196.5
2019-11-02,28737.9,37040,2129.0,338.5
2019-11-03,28744.1,38832,1394.7,605.5
2019-11-04,32782.6,42887,1611.6,593.6
2019-11-05,33060.3,42659,1802.9,411.1
2019-11-06,34880.6,43862,650.6,557.7
2019-11-07,33829.7,43392,2341.1,584.9
2019-11-08,34193.3,43402,1425.6,668.8
2019-11-09,32732.0,40886,1262.0,483.2
2019-11-10,30811.9,41538,1237.2,958.4
2019-11-11,33133.1,43187,3261.0,677.6
2019-11-12,34021.0,43456,2996.6,511.7
2019-11-13,35647.0,44256,1003.5,682.8
2019-11-14,35390.2,43895,2490.3,268.1
2019-11-15,34831.0,43038,2120.3,261.1
2019-11-16,32450.0,40801,682.8,432.8
2019-11-17,32175.1,41542,699.7,351.0
2019-11-18,35635.7,44994,905.2,1019.0
2019-11-19,37412.6,44777,1306.5,485.5
2019-11-20,35707.8,44230,2674.6,472.9
2019-11-21,36253.6,44345,2458.0,165.6
2019-11-22,35246.2,42926,1906.8,224.7
2019-11-23,31558.3,39490,2042.3,88.6
2019-11-24,31584.4,40687,822.3,130.9
2019-11-25,34701.0,43863,1421.4,133.0
2019-11-26,34360.0,43197,1885.0,179.9
2019-11-27,34787.6,43232,1279.1,214.3
2019-11-28,34358.2,43227,1909.6,260.6
2019-11-29,35597.6,43720,820.7,834.4
2019-11-30,33763.9,41655,1087.4,533.9
2019-12-01,33088.7,43130,1151.6,638.9
2019-12-02,37135.1,45146,1310.4,717.2
2019-12-03,36440.1,44264,1618.3,666.7
2019-12-04,36314.4,44485,2095.9,764.7
2019-12-05,35165.2,43270,3728.6,274.4
2019-12-06,32882.4,41124,3531.2,165.5
2019-12-07,29845.5,38069,3043.1,310.9
2019-12-08,27712.2,37973,4833.1,526.5
2019-12-09,33814.6,44839,2959.7,726.5
2019-12-10,34492.2,42935,4431.9,53.5
2019-12-11,35344.4,44602,2874.6,434.3
2019-12-12,36738.4,44064,2097.8,81.4
2019-12-13,34687.6,43124,2810.1,387.5
2019-12-14,30651.8,39650,3774.6,522.8
2019-12-15,30945.7,40849,2824.7,523.0
2019-12-16,35728.2,44453,1849.0,302.1
2019-12-17,37151.4,44398,1042.1,171.0
2019-12-18,36071.1,44188,2608.0,260.7
2019-12-19,33845.3,41953,3021.9,142.9
2019-12-20,33910.2,41634,1740.1,135.0
2019-12-21,31164.9,39703,1493.8,379.9
2019-12-22,30246.3,38704,1155.2,357.1
2019-12-23,31112.4,39307,2573.1,472.0
2019-12-24,30280.0,37458,1682.4,304.9
2019-12-25,27628.2,33285,876.2,637.4
2019-12-26,27520.9,34184,2221.4,75.1
2019-12-27,30448.1,38277,1802.1,84.3
2019-12-28,28716.4,36998,2564.4,160.2
2019-12-29,27674.8,36367,2891.6,318.0
2019-12-30,30155.3,39591,2034.5,639.5
2019-12-31,31046.8,39386,1096.8,311.9
2020-01-01,28966.4,37271,1553.5,199.0
2020-01-02,30905.1,40528,3782.1,136.2
2020-01-03,31908.1,41630,2681.9,534.6
2020-01-04,29747.3,38644,2473.7,389.7
2020-01-05,29390.1,39634,2623.5,173.9
2020-01-06,32750.3,42400,3667.5,164.6
2020-01-07,32668.0,41485,4091.3,149.5
2020-01-08,33625.7,43532,2305.4,229.9
2020-01-09,34040.3,43681,1815.9,323.1
2020-01-10,33693.3,42282,2173.3,673.6
2020-01-11,28656.3,36918,4392.0,173.8
2020-01-12,29302.3,40368,2357.5,493.8
2020-01-13,32979.7,42510,4090.6,286.6
2020-01-14,33323.8,42558,3953.6,97.9
2020-01-15,32874.5,41782,3812.6,585.0
2020-01-16,33129.4,41588,3901.6,247.9
2020-01-17,33974.6,42903,2393.4,385.4
2020-01-18,31581.3,40817,1903.4,980.0
2020-01-19,32293.4,42728,1307.2,971.0
2020-01-20,35994.9,43784,1843.4,899.6
2020-01-21,36608.9,43865,1025.0,857.8
2020-01-22,36533.2,43996,799.5,227.5
2020-01-23,36338.9,43821,1149.2,173.1
2020-01-24,35793.2,43621,926.6,151.1
2020-01-25,31993.2,40308,1916.0,112.2
2020-01-26,30312.0,40644,2479.9,239.7
2020-01-27,34402.6,44208,2347.0,435.1
2020-01-28,34529.2,42788,2993.2,740.5
2020-01-29,33699.6,42473,3587.8,846.6
2020-01-30,33344.3,41095,3640.0,189.1
2020-01-31,31615.1,38919,3748.1,219.0
2020-02-01,27353.4,36490,3885.3,884.6
2020-02-02,29057.8,37561,2234.6,413.6
2020-02-03,31468.6,41674,4031.3,595.4
2020-02-04,33509.2,44195,3262.1,560.5
2020-02-05,35581.2,43103,1004.4,916.3
2020-02-06,35589.0,43412,870.7,1283.7
2020-02-07,33308.2,41973,2640.6,952.5
2020-02-08,27808.6,35727,4137.3,965.8
2020-02-09,28658.6,37563,5159.8,207.2
2020-02-10,32504.6,42838,5116.5,653.2
2020-02-11,33089.4,42977,5291.9,1157.5
2020-02-12,33919.8,43627,3448.9,1314.4
2020-02-13,34866.4,42681,2241.0,678.5
2020-02-14,33596.1,41036,2971.1,628.1
2020-02-15,29331.2,36834,4432.2,132.4
2020-02-16,27798.4,36460,5189.8,343.9
2020-02-17,31561.6,41088,4845.9,1014.9
2020-02-18,32628.4,41726,4211.6,720.9
2020-02-19,33950.7,42104,3594.3,412.1
2020-02-20,32614.5,41122,4247.4,468.9
2020-02-21,32007.5,39203,4923.8,399.0
2020-02-22,27719.9,35945,5090.5,741.9
2020-02-23,28484.4,38260,3093.6,910.5
2020-02-24,33294.0,41572,3329.6,291.2
2020-02-25,33795.5,42870,2412.1,983.8
2020-02-26,34209.4,43852,2660.2,1334.7
2020-02-27,34383.2,42143,2438.5,1457.0
2020-02-28,35039.7,41726,2983.8,173.0
2020-02-29,28247.6,36632,4518.4,1273.3
2020-03-01,27688.0,38103,4174.9,1660.0
2020-03-02,33389.6,43390,2200.9,1587.9
2020-03-03,34273.8,43147,1896.7,1159.2
2020-03-04,35990.8,44259,682.7,796.3
2020-03-05,36413.8,45490,1021.9,624.9
2020-03-06,34166.6,42425,821.1,1724.9
2020-03-07,29008.9,35596,3544.9,761.7
2020-03-08,26642.9,37178,3666.5,1445.6
2020-03-09,32021.2,40950,3319.6,899.8
2020-03-10,30811.4,39450,4143.3,730.1
2020-03-11,30196.0,39091,3770.7,1379.1
2020-03-12,30095.9,39472,4594.6,1878.9
2020-03-13,32533.6,41410,2036.6,1218.0
2020-03-14,28541.8,35542,3055.8,836.9
2020-03-15,27597.7,37280,3118.7,710.6
2020-03-16,30828.2,39695,2293.6,1988.6
2020-03-17,30607.8,39017,3283.9,1057.5
2020-03-18,32359.2,40827,2019.0,626.0
2020-03-19,33290.4,41207,978.6,765.2
2020-03-20,30985.3,38919,2087.8,1484.5
2020-03-21,26128.6,35917,3208.8,2119.0
2020-03-22,26072.5,35755,2167.6,2524.4
2020-03-23,28776.6,37739,2522.8,2499.7
2020-03-24,26871.1,35678,2827.6,2395.9
2020-03-25,26876.1,36536,1219.7,2573.4
2020-03-26,26953.8,36165,829.6,2555.1
2020-03-27,25813.5,34399,1497.4,2516.8
2020-03-28,23690.9,32626,3368.7,1422.1
2020-03-29,24040.7,32525,3123.8,2056.0
2020-03-30,28072.1,34211,1767.4,1382.3
2020-03-31,28600.7,35214,1106.8,1767.9
2020-04-01,28564.7,34099,1530.4,1006.1
2020-04-02,25467.2,31281,3074.4,1469.1
2020-04-03,26473.0,32139,1216.9,1590.0
2020-04-04,23296.0,29449,1842.3,2131.2
2020-04-05,20565.3,26661,3418.7,2472.5
2020-04-06,22819.8,30189,2765.6,2192.4
2020-04-07,24047.2,30311,1474.8,2656.5
2020-04-08,24160.0,30255,908.9,2310.4
2020-04-09,23442.4,29590,1049.4,2317.2
2020-04-10,21891.0,28237,1000.8,2468.7
2020-04-11,20656.4,26878,1264.8,2519.3
2020-04-12,20784.4,26606,1543.8,2137.9
2020-04-13,20440.3,28568,2524.4,2123.8
2020-04-14,23594.0,29923,1006.0,2846.3
2020-04-15,23071.4,29255,1043.7,2957.0
2020-04-16,22947.3,28579,1216.2,2455.7
2020-04-17,22940.2,28562,2279.6,1672.7
2020-04-18,23472.3,29392,1477.9,1207.9
2020-04-19,20671.8,26462,1744.7,2983.1
2020-04-20,20916.0,26967,3068.9,3168.0
2020-04-21,20828.1,27052,3112.7,3114.4
2020-04-22,21605.4,27701,1896.0,3032.2
2020-04-23,22768.0,28562,853.1,2837.0
2020-04-24,22480.5,27728,582.0,2925.1
2020-04-25,21319.0,27054,597.1,2543.1
2020-04-26,21097.9,27138,840.0,2607.6
2020-04-27,24002.6,29281,715.5,1912.8
2020-04-28,26495.7,33269,873.1,625.8
2020-04-29,25310.2,29953,1602.9,1282.7
2020-04-30,24699.4,30935,1967.1,1529.5
2020-05-01,23777.5,28328,1460.6,2139.6
2020-05-02,21669.7,27463,1117.6,2558.4
2020-05-03,23361.5,29570,459.4,1233.1
2020-05-04,23215.7,27255,1348.8,2226.0
2020-05-05,22625.9,28125,1924.6,2713.6
2020-05-06,22761.0,28489,815.9,3301.1
2020-05-07,22723.4,27706,676.2,2826.7
2020-05-08,21159.0,25980,518.7,2584.8
2020-05-09,19997.0,25231,655.1,2747.6
2020-05-10,20106.8,25993,3367.2,1236.7
2020-05-11,22302.9,28428,2614.0,2578.6
2020-05-12,23984.7,28824,1502.8,2418.9
2020-05-13,24163.3,29079,1316.4,2293.1
2020-05-14,23646.1,28231,1316.3,2980.2
2020-05-15,22981.5,26752,1448.8,2776.1
2020-05-16,21031.0,26062,1687.9,2267.4
2020-05-17,20227.7,25220,1745.6,2408.7
2020-05-18,21779.0,27657,2102.5,2576.7
2020-05-19,22894.3,28189,1242.9,2422.8
2020-05-20,22452.7,27152,936.8,3201.3
2020-05-21,22494.5,28135,1035.4,2903.6
2020-05-22,19036.9,23364,4517.7,2742.2
2020-05-23,18054.7,22525,4800.6,2561.3
2020-05-24,18716.8,24006,3076.7,2458.9
2020-05-25,19537.0,24737,1410.7,3276.2
2020-05-26,22248.3,27142,928.2,2851.2
2020-05-27,22573.6,27050,677.3,2707.5
2020-05-28,21870.7,26858,877.1,3269.8
2020-05-29,20949.3,25229,1282.3,3356.5
2020-05-30,18847.5,23790,1740.2,3327.8
2020-05-31,18747.2,23721,1590.4,3219.3
2020-06-01,22221.7,27193,1048.9,3264.1
2020-06-02,22588.2,27255,633.7,3017.6
2020-06-03,23734.1,28429,1842.0,1080.6
2020-06-04,23996.5,29441,1177.7,1461.0
2020-06-05,21534.0,25246,3126.9,2319.2
2020-06-06,20166.6,25723,3194.3,1640.7
2020-06-07,21443.0,26732,1613.0,1668.9
2020-06-08,24251.0,29087,730.4,1971.2
2020-06-09,24647.6,29604,580.6,2131.1
2020-06-10,25776.1,31325,935.6,1029.0
2020-06-11,23363.5,28544,3069.8,1308.8
2020-06-12,23324.8,28252,2627.9,1283.2
2020-06-13,21036.0,25437,1124.9,2381.3
2020-06-14,21084.1,25837,591.7,2238.5
2020-06-15,23758.4,28719,401.6,2440.5
2020-06-16,24525.8,29271,384.7,2115.0
2020-06-17,24799.9,29850,432.2,1901.7
2020-06-18,25540.6,30116,868.0,1008.1
2020-06-19,23634.5,27324,1347.8,1656.1
2020-06-20,20300.2,23818,1538.1,2419.1
2020-06-21,19137.9,23549,2682.8,2368.0
2020-06-22,21548.4,26121,2525.4,2904.5
2020-06-23,22455.1,27212,1716.6,2960.3
2020-06-24,23456.1,28205,986.8,3161.7
2020-06-25,23713.1,28066,1252.5,3197.5
2020-06-26,24214.5,27663,992.8,2464.9
2020-06-27,20531.8,23304,2453.9,1614.7
2020-06-28,17560.2,22654,4155.8,2292.1
2020-06-29,21485.2,27163,4012.2,1436.9
2020-06-30,24420.5,30254,1685.7,1349.8
2020-07-01,24802.8,29608,1090.9,1760.1
2020-07-02,24910.0,29536,936.4,1847.1
2020-07-03,22763.0,27472,2655.7,1471.0
2020-07-04,21619.2,25884,2372.6,894.8
2020-07-05,18623.6,23302,4607.3,2652.0
2020-07-06,22293.4,27389,2906.8,2186.9
2020-07-07,25363.6,31630,1046.5,1418.6
2020-07-08,26228.3,32207,931.6,1021.0
2020-07-09,26133.2,31839,1219.9,1077.5
2020-07-10,23893.5,27325,1451.9,2202.2
2020-07-11,21035.0,25233,1257.7,2501.8
2020-07-12,20364.2,25412,1005.7,2974.6
2020-07-13,24140.9,29798,1747.9,1789.6
2020-07-14,24986.9,29585,1219.7,1712.6
2020-07-15,25712.5,30566,1293.9,1164.1
2020-07-16,24878.3,29046,1591.2,1755.2
2020-07-17,24107.0,28260,1543.2,2381.3
2020-07-18,21907.4,25804,1539.9,1743.7
2020-07-19,20777.0,24956,1350.8,2324.4
2020-07-20,23306.9,28194,1117.5,2701.4
2020-07-21,24266.1,29462,640.4,2442.9
2020-07-22,24294.1,28892,1054.2,2338.1
2020-07-23,24413.1,29156,1378.6,1820.3
2020-07-24,24248.8,28399,972.3,1816.7
2020-07-25,21866.2,26040,1899.5,1249.9
2020-07-26,20190.5,24813,2061.3,2108.2
2020-07-27,23644.5,27925,2811.2,1073.3
2020-07-28,21769.7,25927,3556.5,2294.5
2020-07-29,23527.1,28761,1550.0,2459.6
2020-07-30,24103.5,29084,1097.9,2645.2
2020-07-31,23680.6,28393,1963.0,2646.8
2020-08-01,22159.5,25960,1294.6,2040.6
2020-08-02,20949.8,25715,1150.6,2431.2
2020-08-03,24003.9,28933,883.7,2378.5
2020-08-04,23812.0,27481,2710.4,1557.9
2020-08-05,23851.6,29335,2611.5,1761.4
2020-08-06,26260.2,30403,886.6,1600.9
2020-08-07,25388.5,29875,1128.2,2258.7
2020-08-08,22546.2,26181,1025.1,2493.0
2020-08-09,21783.8,27357,1412.0,2285.6
2020-08-10,25866.4,31526,899.0,2098.4
2020-08-11,26880.3,31892,642.6,2397.8
2020-08-12,27126.0,32348,651.3,2461.7
2020-08-13,26840.6,31271,1222.6,1289.4
2020-08-14,26390.6,30557,823.9,955.2
2020-08-15,24124.6,28088,797.7,772.4
2020-08-16,23733.2,28684,835.2,954.7
2020-08-17,26249.1,31254,685.8,1568.0
2020-08-18,25911.9,30811,1049.2,1822.1
2020-08-19,26771.6,32107,1660.0,812.2
2020-08-20,23206.1,28635,3197.7,2523.2
2020-08-21,22504.7,26765,4139.5,1481.5
2020-08-22,20271.7,25177,3182.7,1951.0
2020-08-23,22071.1,27608,1716.3,1355.3
2020-08-24,25394.1,31277,834.5,2061.4
2020-08-25,24473.4,29592,3915.5,1074.3
2020-08-26,24916.8,31143,2184.9,1583.8
2020-08-27,27364.3,32907,865.7,724.5
2020-08-28,24729.1,29087,2447.3,1173.8
2020-08-29,21721.4,27325,2609.9,1327.2
2020-08-30,22316.6,28602,997.4,1858.5
2020-08-31,23550.6,29320,548.1,1875.2
2020-09-01,25590.6,31715,1096.4,2143.2
2020-09-02,25491.5,31255,2558.4,1282.6
2020-09-03,25446.7,30553,2773.9,1099.1
2020-09-04,24946.8,29744,2505.8,1322.1
2020-09-05,22111.8,28538,2176.6,1922.2
2020-09-06,23438.0,30162,656.2,1701.2
2020-09-07,25976.3,31507,2264.8,1031.5
2020-09-08,26162.0,32072,2155.3,1461.3
2020-09-09,25654.3,32152,2373.9,1704.2
2020-09-10,26629.5,32860,1012.4,1662.6
2020-09-11,25182.0,30936,2832.9,1234.0
2020-09-12,21803.0,28638,2616.8,2079.8
2020-09-13,20925.4,28966,2871.6,2253.0
2020-09-14,25909.5,33415,958.9,2311.3
2020-09-15,27416.8,33931,436.6,1809.2
2020-09-16,26651.7,33004,1503.3,1548.6
2020-09-17,26051.7,33514,1324.2,2297.2
2020-09-18,25036.6,31840,1720.2,2297.7
2020-09-19,22472.1,29463,2072.6,1986.3
2020-09-20,23198.1,31071,1190.2,1895.9
